objid,ra,dec,u,g,r,i,z,redshift
1237648702972756064,197.708447077078,-1.12384130553887,19.93109,19.07762,18.78415,18.68192,18.59698,0.0004295905
1237648702972756106,197.770038843122,-1.24167657585954,18.62551,17.23164,16.55932,16.1805,15.91817,0.06377096
1237648702972756106,197.770038843122,-1.24167657585954,18.62551,17.23164,16.55932,16.1805,15.91817,0.06379224
1237648702972756106,197.770038843122,-1.24167657585954,18.62551,17.23164,16.55932,16.1805,15.91817,0.06381946
1237648702972756106,197.770038843122,-1.24167657585954,18.62551,17.23164,16.55932,16.1805,15.91817,0.06380931
1237648702972756115,197.798415719136,-1.18098672435604,20.59305,18.93301,17.69273,17.193,16.8534,0.1892653
1237648702972756115,197.798415719136,-1.18098672435604,20.59305,18.93301,17.69273,17.193,16.8534,0.1892761
1237648702972756119,197.811042242981,-1.24135365761311,20.32793,18.68221,17.57241,17.04438,16.67343,0.1882266
1237648702972756119,197.811042242981,-1.24135365761311,20.32793,18.68221,17.57241,17.04438,16.67343,0.1884245
1237648702972756119,197.811042242981,-1.24135365761311,20.32793,18.68221,17.57241,17.04438,16.67343,0.188357
1237648702972756119,197.811042242981,-1.24135365761311,20.32793,18.68221,17.57241,17.04438,16.67343,0.18842
1237648702972756128,197.825844052144,-1.2041120781363,19.5941,17.75716,16.83972,16.42016,16.09814,0.08286095
1237648702972756128,197.825844052144,-1.2041120781363,19.5941,17.75716,16.83972,16.42016,16.09814,0.08292848
1237648702972756147,197.831725432933,-1.07237318991845,20.3509,19.4346,19.25553,19.05734,18.71525,0.0005963168
1237648702972756147,197.831725432933,-1.07237318991845,20.3509,19.4346,19.25553,19.05734,18.71525,0.000628347
1237648702972756187,197.783696637113,-1.23764574038543,19.94264,18.23031,17.0212,16.48167,16.13237,0.2145701
1237646587176091741,87.2607275805448,0.365666846598974,22.74612,19.86079,18.24734,17.38725,16.72395,5.906299E-05
1237646587176091831,87.3102723834677,0.350441100899266,21.91132,19.20349,17.76016,16.49098,15.76678,0.0002155341
1237646587176091890,87.3314478071023,0.399199140552731,21.5981,19.64427,18.65349,18.1256,17.71744,9.292084E-05
1237646587176092129,87.2678729843856,0.270498404690112,23.27139,21.24392,18.91072,17.67512,16.77979,0.000211879
1237646587176092224,87.3834941299496,0.387162699710158,23.36479,20.69188,19.16027,17.90508,17.21061,0.0001905439
1237646587176092283,87.3327443280139,0.333878164911111,23.42336,21.92357,19.72711,18.18486,17.16607,0.000119881
1237646587176092283,87.3327443280139,0.333878164911111,23.42336,21.92357,19.72711,18.18486,17.16607,2.371952E-05
1237646587176092289,87.3580464593515,0.36369351451851,25.77254,21.5388,19.45551,18.13585,17.3974,0.0002068157
1237646587176092296,87.3761136345705,0.272581343716349,23.56268,21.62398,19.62955,18.65778,17.93125,-1.434824E-05
1237646587176092296,87.3761136345705,0.272581343716349,23.56268,21.62398,19.62955,18.65778,17.93125,-2.581658E-05
1237646587176092415,87.2908148140057,0.285557332194098,23.68816,22.0488,20.28623,19.24136,18.36084,0.7364672
1237646587176092489,87.3213280733181,0.423922988947553,23.89396,22.87501,20.39773,19.09535,18.19284,0.0002011651
1237646587176092705,87.3959488393357,0.285613545290974,23.64798,20.89486,19.45195,18.54161,17.88617,0.1193381
1237646587176092804,87.2763674221158,0.252318675564364,22.93546,21.99896,20.63778,19.50391,18.9636,0.2174197
1237646587176093118,87.3332323544524,0.220422040785695,20.68452,19.11399,29.72628,17.03327,17.14878,0.2588234
1237646587176157548,87.4669943668927,0.347150053313531,21.07529,19.39137,18.45555,17.96995,17.60435,9.313344E-05
1237646587176157605,87.4923987343906,0.39891582657594,20.89515,19.09519,18.18135,17.70837,17.34749,7.295106E-05
1237646587176157647,87.5107123636643,0.398961108365187,22.59831,20.93246,19.68542,19.02744,18.57817,0.0002255767
1237646587176157678,87.5231433854719,0.384933809404831,21.53102,19.05379,17.53964,15.8178,14.8486,6.57652E-05
1237646587176157773,87.5551863101081,0.361873279980086,21.6951,18.73795,17.28358,15.95182,15.23054,9.003538E-05
1237646587176157806,87.4197343426482,0.302277445384805,23.14421,20.63007,18.65616,17.49069,16.75265,0.0002808602
1237646587176157806,87.4197343426482,0.302277445384805,23.14421,20.63007,18.65616,17.49069,16.75265,0.0002461326
1237646587176157928,87.4380847183379,0.367216933415283,23.94023,21.51315,19.37159,18.444,17.55557,-1.831038E-05
1237646587176157953,87.5093911739071,0.42391265299175,23.43195,21.6987,19.66536,18.52772,17.74081,2.020476E-05
1237646587176157953,87.5093911739071,0.42391265299175,23.43195,21.6987,19.66536,18.52772,17.74081,2.138185E-05
1237646587176157960,87.5099599054339,0.309046871224088,23.75249,21.70497,20.20897,18.53264,17.66525,4.001053E-05
1237646587176157970,87.5347116282387,0.371298041169927,24.57366,21.81657,20.35443,18.66669,17.73915,-2.649855E-05
1237646587176158032,87.4151700384645,0.375022728882718,23.21016,21.86369,20.49142,19.91548,19.56652,0.0003299103
1237646587176158148,87.4565835910947,0.426664700234276,24.29788,22.40334,20.29566,19.40872,18.74882,0.7438548
1237646587176158148,87.4565835910947,0.426664700234276,24.29788,22.40334,20.29566,19.40872,18.74882,0.0002643924
1237646587176158340,87.5230153344188,0.327640144926153,24.80861,22.34937,20.28984,19.19347,18.45551,1.664835E-05
1237646587176158340,87.5230153344188,0.327640144926153,24.80861,22.34937,20.28984,19.19347,18.45551,5.998278E-05
1237646587176158354,87.525686247981,0.407966034361877,24.22861,22.28012,20.16984,18.82136,17.95786,5.217568E-05
1237646587176158389,87.5346671770745,0.383621076063262,25.46549,22.85027,21.25388,19.41637,18.30636,6.045187E-05
1237646587176158389,87.5346671770745,0.383621076063262,25.46549,22.85027,21.25388,19.41637,18.30636,-5.561395E-05
1237646587176158599,87.4673123518509,0.225900391995703,19.78312,20.18135,18.43173,17.48526,16.35212,6.718922
1237646587176223042,87.608657551501,0.36204669426799,23.92008,20.16455,18.53107,17.80296,17.2596,9.468036E-05
1237646587176223192,87.6594565626946,0.296443821621071,21.39462,19.59987,18.55579,18.00434,17.59952,2.763389E-05
1237646587176223361,87.7055824734018,0.284491717816896,22.60194,21.19356,20.05411,19.46768,19.11893,0.0001295762
1237646587176223489,87.5709270952943,0.409178123349595,24.61088,21.56114,19.56373,18.48686,17.75546,0.0001334834
1237646587176223491,87.6032329195338,0.41272541374886,23.98831,21.94971,20.37189,18.49504,17.40354,0.0001836544
1237646587176223614,87.5803972324505,0.370549022416291,23.85991,21.54708,19.96898,19.28433,18.75725,7.803761E-05
1237646587176223736,87.6227621483126,0.284748609376064,23.90051,23.01451,20.83353,19.15622,18.14078,0.0001425197
1237646587176223740,87.6249653983992,0.272072900708688,24.27649,21.11861,19.6293,18.73325,18.0932,0.1500245
1237646587176223748,87.6263318167695,0.311676795861521,24.33219,22.17765,20.10518,19.01797,18.26477,-6.201367E-05
1237646587176223795,87.6376754560605,0.226351568298459,23.97118,21.92342,20.18821,18.60859,17.68421,0.0001242724
1237646587176223839,87.6503707562124,0.418319304183143,23.25021,22.26005,20.24752,19.11591,18.32007,0.0001434652
1237646587176288335,87.7433509885454,0.346986859814356,25.05247,20.97276,19.38817,17.90657,17.05895,1.833553E-05
1237646587176288349,87.7526159907328,0.318705522584396,23.01229,22.03797,20.14193,18.94084,18.19305,7.255869E-05
1237646587176288669,87.7191343927806,0.234126967452036,20.53206,18.88284,17.97522,17.53671,17.20812,5.735778
1237646587176288692,87.734568126589,0.418165266813563,21.00094,19.14767,18.19682,17.69218,17.33087,0.0001630524
1237646587176289126,87.7857756350055,0.37722752954515,23.19328,20.50146,18.76668,17.50691,16.76992,0.0002222826
1237646587176289154,87.8167357737682,0.298976118482397,23.17046,21.0953,19.35536,17.87079,17.02361,7.076E-05
1237646587176289216,87.8243265517165,0.377277801255966,23.30542,21.1049,19.54704,17.82909,16.79838,0.0001079768
1237646587176289391,87.7468234956634,0.30059718751129,23.93647,21.4772,20.18998,19.90032,19.60223,0.0002516642
1237646587176289462,87.7820331859753,0.259302283426012,23.18019,21.9073,20.83925,20.27581,19.94819,-7.299525E-05
1237646587176289596,87.82214627915,0.414309019346797,23.05519,21.0844,20.05263,19.5202,19.15112,-3.312053E-05
1237646587176289661,87.8452214201652,0.294173014305092,23.5549,21.80305,20.52037,19.90325,19.38485,0.0003194062
1237646587176353992,87.8607978649905,0.22734254070767,23.4298,21.84564,20.46704,19.8272,19.33112,8.188075E-05
1237646587176354053,87.8809164912699,0.375853661825177,21.56131,19.00726,17.35407,16.21972,15.57144,4.88461E-05
1237646587176354450,88.00698138908,0.346208929844544,21.81613,19.8461,18.81239,18.28025,17.90438,0.7928632
1237646587176354484,87.889290743514,0.287270291102335,24.80083,20.60014,18.60364,17.56934,16.91401,0.0001898569
1237646587176354500,87.9095482710972,0.243133708923321,24.23663,21.2977,19.29413,18.23346,17.55849,2.351907E-05
1237646587176354864,87.9058094405684,0.301866637439375,24.12604,21.7941,20.50462,19.89066,19.45485,0.00013658
1237646587176419855,88.1042126650309,0.222736553253975,21.45644,18.72382,17.24832,16.04225,15.38871,0.0001371924
1237646587176420386,88.0552545745612,0.318563476790378,23.70179,23.02687,20.72487,19.3332,18.48996,0.000235485
1237646587176420447,88.0739127616338,0.406242374691409,25.30036,22.56476,20.44045,19.41221,18.68039,4.140436E-05
1237646587176420481,88.0849297117105,0.296070249593995,24.6716,22.48742,20.40411,18.9529,18.01729,0.0001922512
1237646587176420591,88.1325005420974,0.261799403134546,25.26861,22.91861,20.85306,19.39892,18.54024,-0.000196373
1237646587176420613,88.1436739203634,0.277162286304442,24.70253,22.32719,20.27088,19.25699,18.57465,1.90208E-05
1237646587176485330,88.2167610046097,0.236745202182176,22.26487,19.53553,18.0137,16.46562,15.85463,3.781464E-05
1237646587176485432,88.2646932261404,0.278109079225356,21.6438,19.46386,18.24406,17.62993,17.17326,0.0003464661
1237646587176485892,88.2951650703648,0.24746881144983,23.60975,21.23536,19.85432,18.16843,17.24218,2.98987E-05
1237646587176486014,88.1747534750735,0.255432870462878,23.77393,22.41949,20.20495,19.02041,18.24993,8.278599E-05
1237646587176486074,88.2018907926523,0.311951217212777,23.70276,23.02036,20.9095,19.49101,18.47074,0.0001736986
1237646587176486086,88.2069377707762,0.393837696795649,23.50897,22.92711,20.74124,19.25235,18.37427,0.0001506577
1237646587176486183,88.2490968549716,0.402294312261271,24.83616,22.27909,20.22554,19.27011,18.50372,0.0001260387
1237646587176551248,88.3752093026799,0.243872268909763,20.17097,17.73855,16.38548,15.11287,14.42102,0.0002160807
1237646587176551429,88.4489585540691,0.332953599836555,21.5389,18.79773,17.32355,16.03982,15.33007,4.598009E-05
1237646587176551515,88.3613564014601,0.340972743267476,24.02955,21.22748,19.3017,17.97458,17.1528,9.448001E-05
1237646587176551540,88.407916330932,0.298495891568557,24.58947,20.63207,18.6221,17.63244,16.95344,0.0001228331
1237646587176551627,88.3905889967371,0.217025288501394,23.79539,21.83203,19.73318,18.44633,17.63599,0.0001481372
1237646587176551698,88.3127929406723,0.26748762560137,25.14791,21.95454,19.89394,18.75907,18.03291,0.0002648203
1237646587176551969,88.4330018382744,0.289977756972502,24.49816,22.57939,20.73393,19.14351,18.21252,0.0002263298
1237646587176617357,88.4675448872101,0.402547810223614,24.85309,22.54138,20.62728,19.41482,18.49857,0.0001312043
1237646587176617361,88.4693061084644,0.352916206548425,24.11578,21.8628,19.96077,18.86952,18.12875,-0.0003182456
1237646587176617365,88.4695670703366,0.28090997781852,25.50668,22.64975,20.55337,19.29,18.55104,0.0001509523
1237646587176617414,88.4843529126063,0.409931507501294,23.39638,22.34447,20.50408,19.23146,18.27798,0.0002125747
1237648702972756259,197.701080788485,-1.06590148017956,22.06079,21.50686,21.33874,21.4261,21.05622,-0.0005316396
1237648702972756304,197.774149003793,-1.19336771310415,21.84344,21.31222,21.3166,21.36897,20.95691,2.097085
1237648702972756749,197.742597697277,-1.08027994828275,22.60643,21.59316,20.02138,19.21312,18.69821,0.528631
1237648702972756808,197.791092534136,-1.20810620060843,22.0669,22.20513,20.36732,19.47029,19.23658,0.5145441
1237648702972821508,197.848092855543,-1.09066938790888,18.15132,16.74434,16.20806,16.01938,15.939,-1.990046E-05
1237648702972821508,197.848092855543,-1.09066938790888,18.15132,16.74434,16.20806,16.01938,15.939,-1.938249E-05
1237648702972821513,197.858867433795,-1.11623315135804,16.67522,15.69003,15.37462,15.23484,15.19666,0.0001711914
1237648702972821519,197.861675630107,-1.0578018259479,18.7898,17.45227,16.88263,16.63431,16.4868,-7.709724E-05
1237648702972821519,197.861675630107,-1.0578018259479,18.7898,17.45227,16.88263,16.63431,16.4868,-5.968815E-05
1237648702972821519,197.861675630107,-1.0578018259479,18.7898,17.45227,16.88263,16.63431,16.4868,-8.780332E-05
1237648702972821526,197.875133353113,-1.13943312409783,19.05042,17.34252,16.68737,16.44467,16.34096,-0.0001047004
1237648702972821526,197.875133353113,-1.13943312409783,19.05042,17.34252,16.68737,16.44467,16.34096,-0.0001456261
1237648702972821531,197.879286300028,-1.05897717566526,18.78144,18.7432,18.4727,18.41987,18.49169,1.302196
1237648702972821531,197.879286300028,-1.05897717566526,18.78144,18.7432,18.4727,18.41987,18.49169,1.302879
1237648702972821548,197.908035571774,-1.10700871971565,19.09332,18.1673,17.7877,17.62732,17.59123,0.0002559651
1237648702972821548,197.908035571774,-1.10700871971565,19.09332,18.1673,17.7877,17.62732,17.59123,0.0002841144
1237648702972821548,197.908035571774,-1.10700871971565,19.09332,18.1673,17.7877,17.62732,17.59123,0.0002455564
1237648702972821572,197.924396116236,-1.06199123686639,18.39058,16.48621,15.60406,15.18717,14.87708,0.06361335
1237648702972821572,197.924396116236,-1.06199123686639,18.39058,16.48621,15.60406,15.18717,14.87708,0.063648
1237648702972821573,197.928149228106,-1.06315006253886,19.20897,18.06102,17.6359,17.47306,17.40675,0.0001661255
1237648702972821573,197.928149228106,-1.06315006253886,19.20897,18.06102,17.6359,17.47306,17.40675,0.0001249799
1237648702972821576,197.931172515977,-1.23780195846336,18.34524,16.6413,15.97324,15.71729,15.58998,8.15221E-05
1237648702972821576,197.931172515977,-1.23780195846336,18.34524,16.6413,15.97324,15.71729,15.58998,6.822751E-05
1237648702972821583,197.9364417484,-1.20448583549206,17.94349,16.91507,16.82767,16.83574,16.88419,8.761669E-05
1237648702972821583,197.9364417484,-1.20448583549206,17.94349,16.91507,16.82767,16.83574,16.88419,6.845477E-05
1237648702972821583,197.9364417484,-1.20448583549206,17.94349,16.91507,16.82767,16.83574,16.88419,7.966741E-05
1237648702972821583,197.9364417484,-1.20448583549206,17.94349,16.91507,16.82767,16.83574,16.88419,4.654909E-05
1237648702972821594,197.954175799792,-1.15178554729359,24.75027,20.63496,19.98077,19.15151,18.68306,7.371557E-05
1237648702972821656,197.868177737061,-1.22454789513563,20.64124,18.62153,17.39977,16.93414,16.61479,0.1843271
1237648702972821656,197.868177737061,-1.22454789513563,20.64124,18.62153,17.39977,16.93414,16.61479,0.1843822
1237648702972821656,197.868177737061,-1.22454789513563,20.64124,18.62153,17.39977,16.93414,16.61479,0.1844244
1237648702972821656,197.868177737061,-1.22454789513563,20.64124,18.62153,17.39977,16.93414,16.61479,0.184359
1237648702972821684,197.899388476385,-1.09034964265192,20.06661,18.15875,17.18544,16.66933,16.25788,0.08492851
1237648702972821684,197.899388476385,-1.09034964265192,20.06661,18.15875,17.18544,16.66933,16.25788,0.08495665
1237648702972821696,197.908851922269,-1.05769721374284,18.29749,16.85361,16.17976,15.80544,15.52423,0.06382563
1237648702972821696,197.908851922269,-1.05769721374284,18.29749,16.85361,16.17976,15.80544,15.52423,0.06387816
1237648702972821717,197.9665333929,-1.24047908704083,18.87784,17.12321,16.23688,15.86147,15.5801,0.0975664
1237648702972821717,197.9665333929,-1.24047908704083,18.87784,17.12321,16.23688,15.86147,15.5801,0.0975197
1237648702972821724,197.969692712417,-1.20285366772433,18.51942,16.74492,15.84739,15.40354,15.0956,0.08401839
1237648702972821724,197.969692712417,-1.20285366772433,18.51942,16.74492,15.84739,15.40354,15.0956,0.08403751
1237648702972821801,197.957715030201,-1.23255518754142,20.56993,18.81027,17.60891,17.12803,16.76946,0.1842382
1237648702972821801,197.957715030201,-1.23255518754142,20.56993,18.81027,17.60891,17.12803,16.76946,0.1842641
1237648702972821916,197.932656676578,-1.25004757213919,20.66927,19.54079,18.42058,17.8601,17.48919,0.1810779
1237648702972821916,197.932656676578,-1.25004757213919,20.66927,19.54079,18.42058,17.8601,17.48919,0.1811823
1237648702972821969,197.839404313492,-1.23133101873195,22.72658,20.73571,19.76412,19.45262,19.18737,0.1932559
1237648702972821969,197.839404313492,-1.23133101873195,22.72658,20.73571,19.76412,19.45262,19.18737,0.1935786
1237648702972822123,197.923901522846,-1.05606477363704,24.24409,21.58362,20.30545,19.26908,19.00358,0.6360368
1237648702972887077,198.070019149864,-1.11972081548788,19.51545,17.5336,16.54985,16.09873,15.74464,0.08602437
1237648702972887077,198.070019149864,-1.11972081548788,19.51545,17.5336,16.54985,16.09873,15.74464,0.08610872
1237648702972887110,197.992240872415,-1.1776032250347,18.39317,17.28114,16.81574,16.47314,16.32967,0.08500689
1237648702972887110,197.992240872415,-1.1776032250347,18.39317,17.28114,16.81574,16.47314,16.32967,0.08500416
1237648702972887116,197.998122126854,-1.13506619346142,19.10206,17.08959,16.10446,15.67268,15.322,0.08750245
1237648702972887116,197.998122126854,-1.13506619346142,19.10206,17.08959,16.10446,15.67268,15.322,0.08757104
